stamp,postal agency,date,department,starred hour,collection,stamp type,quality,manual,year,month,day,img_name,dep_name,town_name
FI-0970-1682_cls1_0,POIX XXXXXX,1916-XX-14TXX:XX,SOMME,False,2E,date stamp,mediocre,False,1916.0,,14.0,FI-0970-1682,,
FI-0970-3673_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3673,,
FI-0970-3693_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3693,,
FI-0970-1688_cls1_0,EPINAL,1908-06-18TXX:XX,VOSGES,False,1E,date stamp,mediocre,False,1908.0,6.0,18.0,FI-0970-1688,Vosges,Épinal
FI-0970-3695_cls1_1,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3695,,
FI-0970-3696_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3696,,
FI-0970-3696_cls1_1,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3696,,
FI-0970-1697_cls1_0,BAR-LE-DUC,XXXX-06-23T18:10,MEUSE,False,,date stamp,poor,False,,6.0,23.0,FI-0970-1697,Meuse,Bar-le-Duc
FI-0970-1698_cls1_0,PLOMBIERES-LES-BAINS,1905-08-12T18:55,VOSGES,False,,date stamp,good,False,1905.0,8.0,12.0,FI-0970-1698,Vosges,Plombières-les-Bains
FI-0970-3698_cls1_0,BELFORT,1908-07-06TXX:XX,Hte SAONE,False,5E,date stamp,mediocre,False,1908.0,7.0,6.0,FI-0970-3698,Territoire de Belfort,
FI-0970-3700_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3700,,
FI-0970-3704_cls1_0,,1942-11-XXTXX:XX,,True,,date stamp,mediocre,False,1942.0,11.0,,FI-0970-3704,,
FI-0970-1705_cls1_0,CONTREXEVILLE,1918-08-25TXX:XX,VOSGES,False,3E,date stamp,mediocre,False,1918.0,8.0,25.0,FI-0970-1705,Vosges,Contrexéville
FI-0970-3709_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3709,,
FI-0970-1714_cls1_0,,1910-XX-14TXX:XX,MARNE,False,,date stamp,poor,False,1910.0,,14.0,FI-0970-1714,,
FI-0970-3709_cls1_1,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3709,,
FI-0970-3709_cls1_2,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3709,,
FI-0970-3715_cls1_1,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3715,,
FI-0970-3715_cls1_2,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3715,,
FI-0970-1719_cls1_0,,1918-09-14T21:XX,MARNE,True,,date stamp,mediocre,False,1918.0,9.0,14.0,FI-0970-1719,,
FI-0970-3735_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3735,,
FI-0970-1721_cls1_0,CHALONS S M,1913-08-03T10:XX,MARNE,False,,date stamp,mediocre,False,1913.0,8.0,3.0,FI-0970-1721,Marne,Châtillon-sur-Marne
FI-0970-1721_cls1_1,PRÉNÈS SOUS MONTIGNY,1915-09-08T15:XX,YONNE,False,,date stamp,mediocre,False,1915.0,9.0,8.0,FI-0970-1721,,
FI-0970-3756_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3756,,
FI-0970-3757_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3757,,
FI-0970-1730_cls1_0,PROVENCHERES-S/S ARGONNE,1906-08-27T09:35,MARNE,False,,date stamp,mediocre,False,1906.0,8.0,27.0,FI-0970-1730,,
FI-0970-3759_cls1_0,,XXXX-XX-XXTXX:XX,,False,3E,date stamp,poor,False,,,,FI-0970-3759,,
FI-0970-3764_cls1_0,,1925-05-04T17:50,CORSE,False,,date stamp,mediocre,False,1925.0,5.0,4.0,FI-0970-3764,,
FI-0970-3766_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3766,,
FI-0970-3769_cls1_0,,19XX-04-05TXX:XX,,False,5E,date stamp,mediocre,False,,4.0,5.0,FI-0970-3769,,
FI-0970-3772_cls1_0,,XXXX-XX-XXTXX:XX,C.-ET D'OR,False,,date stamp,poor,False,,,,FI-0970-3772,,
FI-0970-3789_cls1_1,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3789,,
FI-0970-3791_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3791,,
FI-0970-3794_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3794,,
FI-0970-3816_cls1_0,AVIGNY S/O,XXXX-XX-XXT20:25,,False,,date stamp,mediocre,False,,,,FI-0970-3816,Essonne,
FI-0970-3834_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3834,,
FI-0970-3845_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3845,,
FI-0970-3847_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3847,,
FI-0970-3873_cls1_0,CHALONS S/ MARNE,XXXX-XX-7XTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3873,Marne,
FI-0970-3895_cls1_0,,1907-06-06TXX:XX,,False,,date stamp,poor,False,1907.0,6.0,6.0,FI-0970-3895,,
FI-0970-1775_cls1_2,GARE VITTEL,XXXX-XX-XXTXX:XX,VOSGES,False,,conveyor line stamp,poor,False,,,,FI-0970-1775,,
FI-0970-3899_cls1_0,PARIS R. D E MO,192X-05-3XT16:30,SEINE,False,,date stamp,mediocre,False,,5.0,,FI-0970-3899,Paris,
FI-0970-3900_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3900,,
FI-0970-3909_cls1_0,,XXXX-XX-08TXX:XX,,False,,date stamp,poor,False,,,8.0,FI-0970-3909,,
FI-0970-3915_cls1_0,,19XX-09-18TXX:XX,,False,,date stamp,poor,False,,9.0,18.0,FI-0970-3915,,
FI-0970-3925_cls1_0,,1904-10-18TXX:XX,,True,,date stamp,poor,False,1904.0,10.0,18.0,FI-0970-3925,,
FI-0970-1783_cls1_0,ST GENGOULF,1912-11-01T10:XX,MARNE,False,,conveyor line stamp,mediocre,False,1912.0,11.0,1.0,FI-0970-1783,,
FI-0970-3945_cls1_0,PARIS D' S -,1909-01-05T10:35,SEINE,False,,date stamp,mediocre,False,1909.0,1.0,5.0,FI-0970-3945,Paris,
FI-0970-1790_cls1_0,NICE,1907-06-23TXX:XX,ALPES MARITIMES,True,,date stamp,mediocre,False,1907.0,6.0,23.0,FI-0970-1790,Alpes-Maritimes,Nice
FI-0970-1793_cls1_0,,1907-XX-13TXX:XX,VOSGES,False,,date stamp,mediocre,False,1907.0,,13.0,FI-0970-1793,,
FI-0970-3946_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3946,,
FI-0970-3962_cls1_0,,1910-08-04TXX:35,,False,,date stamp,mediocre,False,1910.0,8.0,4.0,FI-0970-3962,,
FI-0970-1795_cls1_0,GARE D EPERNAY,1908-05-10T17:XX,MARNE,False,,date stamp,mediocre,False,1908.0,5.0,10.0,FI-0970-1795,Marne,Épernay
FI-0970-3965_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3965,,
FI-0970-3969_cls1_0,HAMBERTIN,XXXX-XX-23T12:XX,,False,,date stamp,poor,False,,,23.0,FI-0970-3969,Pyrénées-Atlantiques,
FI-0970-1824_cls1_0,,XXXX-XX-XXTXX:56,HAUTE MARNE,False,5E,date stamp,poor,False,,,,FI-0970-1824,,
FI-0970-3969_cls1_1,GEVREY,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3969,Jura,
FI-0970-3972_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3972,,
FI-0970-3980_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3980,,
FI-0970-3982_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3982,,
FI-0970-3985_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3985,,
FI-0970-3986_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-3986,,
FI-0970-3988_cls1_0,,XXXX-XX-XXT21:45,,True,,date stamp,poor,False,,,,FI-0970-3988,,
FI-0970-1880_cls1_0,,1911-XX-14T18:3X,MARNE,False,,date stamp,poor,False,1911.0,,14.0,FI-0970-1880,,
FI-0970-3991_cls1_0,PARIS,XXXX-09-15TXX:XX,,False,,date stamp,poor,False,,9.0,15.0,FI-0970-3991,Paris,
FI-0970-1890_cls1_0,BAR LE DUC,XXXX-08-14TXX:XX,MEUSE,False,6E,date stamp,mediocre,False,,8.0,14.0,FI-0970-1890,Meuse,Bar-le-Duc
FI-0970-3993_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-3993,,
FI-0970-4003_cls1_0,NANCY-BANLIEUE,1912-08-28T19:45,MTHE ET MLLE,False,,date stamp,good,False,1912.0,8.0,28.0,FI-0970-4003,Meurthe-et-Moselle,
FI-0970-4017_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4017,,
FI-0970-4023_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4023,,
FI-0970-4026_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4026,,
FI-0970-1915_cls1_0,,1908-10-06TXX:XX,VOSGES,False,NL-9,date stamp,mediocre,False,1908.0,10.0,6.0,FI-0970-1915,,
FI-0970-4031_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4031,,
FI-0970-4036_cls1_0,,XXXX-XX-2XTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4036,,
FI-0970-1916_cls1_0,MULHOUSE RR,1920-04-XXT17:XX,HAUT RHIN,False,,date stamp,mediocre,False,1920.0,4.0,,FI-0970-1916,Haut-Rhin,Mulhouse
FI-0970-4037_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4037,,
FI-0970-4039_cls1_1,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4039,,
FI-0970-4053_cls1_1,,XXXX-XX-08TXX:XX,,True,,date stamp,poor,False,,,8.0,FI-0970-4053,,
FI-0970-4058_cls1_1,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4058,,
FI-0970-1949_cls1_0,REIMS,1901-12-25TXX:XX,MARNE,False,,date stamp,mediocre,False,1901.0,12.0,25.0,FI-0970-1949,Marne,Reims
FI-0970-4071_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4071,,
FI-0970-4073_cls1_0,40 PLE D'ORLEANS,XXXX-XX-XXT10:XX,SEINE,True,,date stamp,mediocre,False,,,,FI-0970-4073,,
FI-0970-4074_cls1_0,,XXXX-XX-XXT15:XX,SEINE,False,,date stamp,poor,False,,,,FI-0970-4074,,
FI-0970-4081_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4081,,
FI-0970-4083_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4083,,
FI-0970-4089_cls1_0,GARE DE CHALON SUR SAONE,1930-12-29T22:25,S&L,False,,date stamp,mediocre,False,1930.0,12.0,29.0,FI-0970-4089,Saône-et-Loire,
FI-0970-4110_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4110,,
FI-0970-4118_cls1_0,,XXXX-10-06TXX:XX,,False,,date stamp,poor,False,,10.0,6.0,FI-0970-4118,,
FI-0970-4133_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4133,,
FI-0970-2020_cls1_0,GERARDMER,1905-08-28TXX:XX,VOSGES,True,,date stamp,mediocre,False,1905.0,8.0,28.0,FI-0970-2020,Vosges,Gérardmer
FI-0970-4146_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4146,,
FI-0970-4147_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4147,,
FI-0970-4156_cls1_0,JOUFFRAY,1907-10-05T05:55,MTHE ET MLLE,False,,date stamp,mediocre,False,1907.0,10.0,5.0,FI-0970-4156,Loir-et-Cher,
FI-0970-4159_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4159,,
FI-0970-2055_cls1_0,MULHOUSE,1922-01-05T13:XX,HAUT RHIN,True,,date stamp,mediocre,False,1922.0,1.0,5.0,FI-0970-2055,Haut-Rhin,Mulhouse
FI-0970-4164_cls1_0,PARIS 17 S SAORGE,1915-XX-20T20:30,SEINE,False,,conveyor line stamp,mediocre,False,1915.0,,20.0,FI-0970-4164,,
FI-0970-4169_cls1_0,EPINAY S/ SEINE,1911-05-26T14:15,SEINE ET OISE,False,,date stamp,mediocre,False,1911.0,5.0,26.0,FI-0970-4169,Seine-Saint-Denis,
FI-0970-4170_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4170,,
FI-0970-4178_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4178,,
FI-0970-4182_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4182,,
FI-0970-4188_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4188,,
FI-0970-4192_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4192,,
FI-0970-4200_cls1_0,,1908-08-20TXX:XX,,False,3E,date stamp,mediocre,False,1908.0,8.0,20.0,FI-0970-4200,,
FI-0970-4201_cls1_0,,XXXX-XX-XXTXX:XX,,True,,date stamp,poor,False,,,,FI-0970-4201,,
FI-0970-4211_cls1_0,,1913-04-03TXX:20,,True,,date stamp,mediocre,False,1913.0,4.0,3.0,FI-0970-4211,,
FI-0970-4212_cls1_0,,194X-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4212,,
FI-0970-2181_cls1_0,CHALON S/ SAONE,1902-04-26T11:12,SAONE-ET-LOIRE,False,,date stamp,mediocre,False,1902.0,4.0,26.0,FI-0970-2181,Saône-et-Loire,Chalon-sur-Saône
FI-0970-4214_cls1_0,MONTGERON,1926-05-13T20:30,S-ET-OISE,False,,date stamp,mediocre,False,1926.0,5.0,13.0,FI-0970-4214,Essonne,
FI-0970-4228_cls1_0,,XXXX-XX-20T0X:0X,,False,,date stamp,poor,False,,,20.0,FI-0970-4228,,
FI-0970-2195_cls1_0,,1913-07-XXTXX:XX,MARNE,False,,date stamp,mediocre,False,1913.0,7.0,,FI-0970-2195,,
FI-0970-2205_cls1_0,METZ,1909-05-08TXX:XX,MOSELLE,False,6E,date stamp,mediocre,False,1909.0,5.0,8.0,FI-0970-2205,Moselle,Metz
FI-0970-4228_cls1_1,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4228,,
FI-0970-4229_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4229,,
FI-0970-4236_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4236,,
FI-0970-2213_cls1_0,TROYES GARE,XXXX-XX-XXTXX:XX,AUBE,False,,date stamp,poor,False,,,,FI-0970-2213,Aube,Troyes
FI-0970-4236_cls1_1,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4236,,
FI-0970-4246_cls1_0,SEINE ET OISE,1905-08-07T18:15,SEINE-ET-OISE,False,,date stamp,mediocre,False,1905.0,8.0,7.0,FI-0970-4246,,
FI-0970-4259_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4259,,
FI-0970-4259_cls1_1,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4259,,
FI-0970-2250_cls1_0,SAINT-DIE,1912-08-05TXX:XX,HAUT-RHIN,False,5E,date stamp,mediocre,False,1912.0,8.0,5.0,FI-0970-2250,,
FI-0970-4260_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4260,,
FI-0970-4266_cls1_0,,XXXX-XX-XXTXX:XX,,True,,date stamp,poor,False,,,,FI-0970-4266,,
FI-0970-4267_cls1_0,,XXXX-12-XXTXX:XX,,False,12,date stamp,poor,False,,12.0,,FI-0970-4267,,
FI-0970-2292_cls1_0,SAVERNE,1908-08-24T12:16,BAS-RHIN,False,,date stamp,mediocre,False,1908.0,8.0,24.0,FI-0970-2292,Bas-Rhin,Saverne
FI-0970-4273_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4273,,
FI-0970-2307_cls1_0,SAVERNE,1929-11-30T08:20,BAS RHIN,False,,date stamp,poor,False,1929.0,11.0,30.0,FI-0970-2307,Bas-Rhin,Saverne
FI-0970-4275_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4275,,
FI-0970-4276_cls1_0,,XXXX-XX-XXTXX:XX,,False,,,poor,False,,,,FI-0970-4276,,
FI-0970-4280_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4280,,
FI-0970-4283_cls1_0,,1916-09-16T18:4X,,True,,date stamp,mediocre,False,1916.0,9.0,16.0,FI-0970-4283,,
FI-0970-2337_cls1_0,SAVIGN,192X-08-24T18:23,MARNE,False,,date stamp,mediocre,False,,8.0,24.0,FI-0970-2337,,
FI-0970-4285_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4285,,
FI-0970-4286_cls1_0,,XXXX-XX-XXTXX:XX,,False,,date stamp,poor,False,,,,FI-0970-4286,,
FI-0970-2347_cls1_0,,19XX-07-27T17:30,MARNE,False,,date stamp,mediocre,False,,7.0,27.0,FI-0970-2347,,
FI-0970-4287_cls1_0,CHALON S/ SAONE,1909-08-29T20:05,S. ET LOIRE,False,8E,date stamp,mediocre,False,1909.0,8.0,29.0,FI-0970-4287,Saône-et-Loire,
FI-0970-4289_cls1_0,,19XX-XX-X5T14:XX,,False,15,date stamp,poor,False,,,,FI-0970-4289,,
FI-0970-2359_cls1_0,,1906-11-XXTXX:XX,AUBE,True,,date stamp,poor,False,1906.0,11.0,,FI-0970-2359,,
FI-0970-2360_cls1_0,TROYES,1905-08-22T22:XX,AUBE,True,,date stamp,mediocre,False,1905.0,8.0,22.0,FI-0970-2360,Aube,Troyes
FI-0970-2361_cls1_0,NOGENT S/ SEINE,192X-0X-1XT18:XX,AUBE,True,,date stamp,mediocre,False,,,,FI-0970-2361,Aube,Nogent-sur-Seine
FI-0970-2366_cls1_0,ARCIS-S-AUBE,1912-07-03T08:40,SEINE-ET-MARNE,False,,date stamp,mediocre,False,1912.0,7.0,3.0,FI-0970-2366,,
FI-0970-2368_cls1_0,TROYES,1905-06-17T09:10,AUBE,False,,date stamp,mediocre,False,1905.0,6.0,17.0,FI-0970-2368,Aube,Troyes
FI-0970-2370_cls1_0,TROYES-GARE,1905-05-28TXX:XX,AUBE,True,,date stamp,mediocre,False,1905.0,5.0,28.0,FI-0970-2370,Aube,Troyes
FI-0970-2375_cls1_0,,1908-08-15TXX:XX,AUBE,True,,date stamp,mediocre,False,1908.0,8.0,15.0,FI-0970-2375,,
FI-0970-2388_cls1_0,TROYES,1907-07-14T08:10,AUBE,False,,date stamp,good,False,1907.0,7.0,14.0,FI-0970-2388,Aube,Troyes
FI-0970-2389_cls1_0,GUEUX,1908-08-14TXX:XX,MARNE,True,,date stamp,mediocre,False,1908.0,8.0,14.0,FI-0970-2389,Marne,Gueux
FI-0970-2392_cls1_0,,1929-XX-25TXX:XX,HAUT RHIN,False,1E,date stamp,mediocre,False,1929.0,,25.0,FI-0970-2392,,
FI-0970-2394_cls1_0,,1921-09-02T10:XX,MARNE,False,,date stamp,mediocre,False,1921.0,9.0,2.0,FI-0970-2394,,
FI-0970-2398_cls1_0,TROYES,1909-08-11T17:45,AUBE,False,,date stamp,mediocre,False,1909.0,8.0,11.0,FI-0970-2398,Aube,Troyes
FI-0970-2403_cls1_0,TROYES,1907-07-28T17:XX,AUBE,False,,date stamp,mediocre,False,1907.0,7.0,28.0,FI-0970-2403,Aube,Troyes
FI-0970-2409_cls1_0,,XX16-03TXX:XX,AUBE,False,,date stamp,poor,False,1916.0,,,FI-0970-2409,,
FI-0970-2410_cls1_0,TROYES,1916-09-13T18:XX,AUBE,True,,date stamp,mediocre,False,1916.0,9.0,13.0,FI-0970-2410,Aube,Troyes
FI-0970-2414_cls1_0,TROYES GARE,1914-08-28T23:30,AUBE,False,,date stamp,mediocre,False,1914.0,8.0,28.0,FI-0970-2414,Aube,Troyes
FI-0970-2419_cls1_0,TROYES,1925-XX-XXT21:45,AUBE,False,,date stamp,mediocre,False,1925.0,,,FI-0970-2419,Aube,Troyes
FI-0970-2420_cls1_0,TROYES GARE,1908-12-25TXX:XX,AUBE,False,,date stamp,mediocre,False,1908.0,12.0,25.0,FI-0970-2420,Aube,Troyes
FI-0970-2425_cls1_0,,1908-05-22T05:25,AUBE,False,,date stamp,mediocre,False,1908.0,5.0,22.0,FI-0970-2425,,
FI-0970-2430_cls1_0,TROYES,1908-04-17T07:30,AUBE,False,,date stamp,mediocre,False,1908.0,4.0,17.0,FI-0970-2430,Aube,Troyes
FI-0970-2434_cls1_0,MARLE,XXXX-XX-1XT15:15,AISNE,False,,date stamp,poor,False,,,,FI-0970-2434,Aisne,Marle
FI-0970-2437_cls1_0,,1918-07-14T20:30,AUBE,False,,date stamp,mediocre,False,1918.0,7.0,14.0,FI-0970-2437,,
FI-0970-2439_cls1_0,TROYES,XXXX-XX-XXT17:45,AUBE,False,,date stamp,mediocre,False,,,,FI-0970-2439,Aube,Troyes
FI-0970-2444_cls1_0,LA NEUVEVILLE LES RAINE,1908-08-02T14:45,MARNE,False,,date stamp,mediocre,False,1908.0,8.0,2.0,FI-0970-2444,,
FI-0970-2444_cls1_1,ST REMY EN VELIERES,1908-06-01T14:45,MARNE,False,,date stamp,mediocre,False,1908.0,6.0,1.0,FI-0970-2444,,
FI-0970-2456_cls1_0,TROYES-GARE,1911-08-23T22:XX,AUBE,True,,date stamp,mediocre,False,1911.0,8.0,23.0,FI-0970-2456,Aube,Troyes
FI-0970-2457_cls1_0,GARE DE TROYES,1908-06-07T14:25,AUBE,False,,date stamp,mediocre,False,1908.0,6.0,7.0,FI-0970-2457,Aube,Troyes
FI-0970-2462_cls1_0,,1907-08-13T13:00,AUBE,True,,date stamp,mediocre,False,1907.0,8.0,13.0,FI-0970-2462,,
FI-0970-2470_cls1_0,GARE D'EPERNAY,1908-09-06T09:XX,MARNE,False,,date stamp,mediocre,False,1908.0,9.0,6.0,FI-0970-2470,Marne,Épernay
FI-0970-2472_cls1_0,TROYES-GARE,1921-07-26T25:XX,AUBE,True,,date stamp,mediocre,False,1921.0,7.0,26.0,FI-0970-2472,Aube,Troyes
FI-0970-2474_cls1_0,REIMS,1925-03-24TXX:XX,MARNE,False,11E,date stamp,mediocre,False,1925.0,3.0,24.0,FI-0970-2474,Marne,Reims
FI-0970-2478_cls1_0,TROYES GARE,1906-08-12TXX:XX,AUBE,True,,date stamp,mediocre,False,1906.0,8.0,12.0,FI-0970-2478,Aube,Troyes
FI-0970-2485_cls1_0,REIMS A CHALONS S/ MARNE,1907-09-XXTXX:XX,MARNE,True,,conveyor line stamp,poor,False,1907.0,9.0,,FI-0970-2485,,
FI-0970-2487_cls1_1,TROYES GARE,XXXX-XX-10T10:25,AUBE,False,,date stamp,mediocre,False,,,10.0,FI-0970-2487,Aube,Troyes
FI-0970-2492_cls1_0,,1908-08-28TXX:XX,MARNE,False,,date stamp,mediocre,False,1908.0,8.0,28.0,FI-0970-2492,,
FI-0970-2494_cls1_0,TROYES,1907-07-14T18:45,AUBE,False,,date stamp,mediocre,False,1907.0,7.0,14.0,FI-0970-2494,Aube,Troyes
FI-0970-2498_cls1_0,X,1913-08-28T18:XX,MARNE,True,,date stamp,mediocre,False,1913.0,8.0,28.0,FI-0970-2498,,
FI-0970-2500_cls1_0,TROYES,1913-08-15T21:XX,AUBE,True,,date stamp,good,False,1913.0,8.0,15.0,FI-0970-2500,Aube,Troyes
FI-0970-2505_cls1_0,,192X-04-XXTXX:XX,CHARENTE,True,,date stamp,poor,False,,4.0,,FI-0970-2505,,
FI-0970-2520_cls1_0,TROYES,1916-02-08T14:10,AUBE,False,,date stamp,good,False,1916.0,2.0,8.0,FI-0970-2520,Aube,Troyes
FI-0970-2525_cls1_0,GARE DE TROYES,1906-09-07T18:30,AUBE,False,,date stamp,mediocre,False,1906.0,9.0,7.0,FI-0970-2525,Aube,Troyes
FI-0970-2534_cls1_0,TROYES,XXXX-XX-XXTXX:XX,AUBE,False,,date stamp,mediocre,False,,,,FI-0970-2534,Aube,Troyes
FI-0970-2540_cls1_0,,1905-03-03TXX:XX,AUBE,False,8E,date stamp,mediocre,False,1905.0,3.0,3.0,FI-0970-2540,,
FI-0970-2542_cls1_0,TROYES,XXXX-XX-XXTXX:XX,AUBE,False,,date stamp,poor,False,,,,FI-0970-2542,Aube,Troyes
FI-0970-2544_cls1_0,TROYES,1923-05-28TXX:XX,AUBE,True,,date stamp,mediocre,False,1923.0,5.0,28.0,FI-0970-2544,Aube,Troyes
FI-0970-2545_cls1_0,CHALONS-S-MARNE,1907-10-27T21:20,MARNE,False,,date stamp,mediocre,False,1907.0,10.0,27.0,FI-0970-2545,Marne,Châtillon-sur-Marne
FI-0970-2548_cls1_0,TROYES GARE,1906-06-14T15:25,AUBE,False,,date stamp,mediocre,False,1906.0,6.0,14.0,FI-0970-2548,Aube,Troyes
FI-0970-2548_cls1_1,TROYES GARE,1916-08-26T10:30,AUBE,False,,date stamp,mediocre,False,1916.0,8.0,26.0,FI-0970-2548,Aube,Troyes
FI-0970-2560_cls1_0,,1907-08-23T18:40,AUBE,False,1E,date stamp,mediocre,False,1907.0,8.0,23.0,FI-0970-2560,,
FI-0970-2561_cls1_0,,1923-XX-9XT1:20,AUBE,False,,date stamp,mediocre,False,1923.0,,,FI-0970-2561,,
FI-0970-2562_cls1_0,CHALON S/GARE,1903-03-17T10:3X,MARNE,False,,date stamp,mediocre,False,1903.0,3.0,17.0,FI-0970-2562,,
FI-0970-2571_cls1_0,REIMS,XXXX-09-19TXX:XX,MARNE,False,,date stamp,mediocre,False,,9.0,19.0,FI-0970-2571,Marne,Reims
FI-0970-2575_cls1_0,MONTIER-EN-DER,1906-08-20T12:20,MARNE,False,,date stamp,mediocre,False,1906.0,8.0,20.0,FI-0970-2575,,
FI-0970-2585_cls1_0,,1921-01-1XT14:XX,MARNE,True,,date stamp,mediocre,False,1921.0,1.0,,FI-0970-2585,,
FI-0970-2589_cls1_0,VERDUN,1937-04-10T23:20,MARNE,False,,date stamp,mediocre,False,1937.0,4.0,10.0,FI-0970-2589,,
